source_id,ra,dec,dec_error,parallax,parallax_error,pmra,pmra_error,pmdec,pmdec_error,ruwe,phot_g_mean_flux_over_error,phot_g_mean_mag,phot_bp_mean_flux_over_error,phot_bp_mean_mag,phot_rp_mean_flux_over_error,phot_rp_mean_mag,phot_bp_rp_excess_factor,dr2_radial_velocity,dr2_radial_velocity_error,l,b,ecl_lon
5969217158012978688,251.23691749776688,-39.8253713249679,0.8444823,4.693128004286606,1.6618989,-9.072954659148767,2.624551,-10.23795618308143,1.4850291,0.965646,92.5766,20.547197,6.1035743,20.88108,14.407861,19.363796,1.7851408,,,343.8828010455591,3.804056123533756,255.00004354693618
5969217329819435520,251.28567600784072,-39.813472088034345,0.7305721,8.700983858002168,1.6011461,-11.39525518387337,1.8679508,-15.18262214471172,1.2867781,0.91957843,90.21704,20.482332,,,,,,,,343.91626663234916,3.78334296417004,255.03725623989283
5969217432895227648,251.30400040474174,-39.79401917018921,0.44691002,4.962991821519429,0.8093339,-13.636815075362902,0.95307255,-8.277207107577443,0.7365924,1.5160961,156.89561,19.998457,14.030966,20.64428,28.638813,18.723068,1.7626715,,,343.94025239835094,3.785287963015082,255.04914785418407
5969217501618446336,251.29262604529495,-39.78618321028884,0.76227474,5.484474037133381,1.2542831,-15.658855849432644,2.2987797,0.5562165236190965,1.417045,1.0511692,72.903915,20.605427,9.607425,20.537842,12.244667,19.0704,2.5025008,,,343.94052811529866,3.7970231245918753,255.03897838716213
5969218429351175296,251.15637807460297,-39.85661182787494,0.029284647,5.053974171695298,0.057636417,-14.196726340718785,0.06186716,-27.740931297392287,0.049130317,0.99347794,1744.3993,16.385393,169.06798,17.876457,613.64465,15.199545,1.4384031,,,343.81869183622365,3.830672036253592,254.94023082396615
5969218493708931840,251.1479519838262,-39.848202237603346,0.037599344,5.095353290465682,0.07644406,-14.488613949296274,0.0761803,-27.585788639692417,0.060710166,4.3929353,3526.0144,12.679084,919.69714,13.369667,1447.0618,11.875066,1.2666285,-38.71302,1.4924563,343.82086552102805,3.8410576708753417,254.93232719641446
5969218635489642624,251.16428798545513,-39.829981533990114,1.1080498,5.221033375648697,1.9836118,-8.20283964608317,2.7573833,-7.251873008990677,1.880018,1.3424683,92.33431,20.786674,4.502717,21.17662,9.859772,19.788334,1.5621153,,,343.8429111735202,3.8434041649935144,254.94278086840072
5969218979086881152,251.07284223719742,-39.86362361044436,0.7788871,5.946330889506642,1.6310463,-10.964486112405238,2.3651326,-7.7850990774135,1.5186707,1.1663027,103.66313,20.626919,9.777716,21.460762,20.667646,19.325094,1.7326403,,,343.77148346637136,3.874744295520042,254.87463690086048
5969219013446810752,251.0458975091571,-39.854513138848134,0.7824521,4.626872225535165,1.4894294,-15.939433492064548,1.8713009,-3.9167528219148675,1.7701566,1.2188853,70.58647,20.47949,5.3316584,20.752762,13.173462,19.020262,2.177846,,,343.76488771488596,3.896366031962113,254.85186789065156
5969219047806626176,251.06399952858368,-39.84415254842034,0.74385697,5.798057116015104,1.8221523,-15.889301601221767,1.5267377,2.575255053169019,1.1600398,1.280155,45.04669,20.047106,5.3488674,20.870735,16.550444,18.81443,1.6496701,,,343.7818442814744,3.89258667000001,254.86482848939045
5969219150890307584,251.0764405137131,-39.84278791696824,1.0966687,4.537875064636347,2.1677494,-7.97840653362597,2.9724329,-6.541844367442005,1.9245282,1.0500476,80.22276,20.804256,4.65537,22.1204,9.894039,19.901398,1.1826234,,,343.7891236504629,3.8862336741853047,254.87455302930445
5969219528862935680,251.11582333284184,-39.8136546084681,0.025396131,5.78497606769476,0.051818963,-11.686945278622938,0.054714225,-21.58233556446792,0.041985992,0.9700943,1690.5603,16.062454,157.7257,17.824305,548.1469,14.787249,1.5054947,,,343.8310275946321,3.88228250238892,254.90183154812942
5969219597582444032,251.10076681668988,-39.80602496869724,0.039124947,5.573269442820778,0.07739501,-11.501011524731268,0.08235119,-21.14263212014831,0.06421688,1.5864209,1068.3905,16.104738,52.926228,17.651705,205.87949,14.748436,1.6424773,,,343.8292742304156,3.8960274661994614,254.88874600548496
5969219666282425856,251.13604443396392,-39.781891994625866,0.86779374,5.401553748036277,1.9775195,-7.400211185011797,2.1836946,-9.69790222521524,1.5446239,1.0492815,69.55664,20.590168,4.0202804,21.231539,4.442315,19.267717,1.8246733,,,343.8653253409099,3.891187654826215,254.91347325440472
5969219700638040704,251.12204648364067,-39.78854732824643,0.67486054,5.208907785961043,1.3239396,-11.674492898723752,1.2701397,0.3893413651216373,1.0892965,1.3269217,50.051003,20.176914,2.9731941,20.17851,8.767682,18.909472,2.076816,,,343.8532407856179,3.8950134746256997,254.90324748054448
5969219941179881856,251.11895314140233,-39.76458641677017,0.017541852,5.342064917178752,0.03268297,-42.35095498361056,0.03722544,-46.48874455501344,0.029090725,0.97564983,2876.6948,15.312948,354.9905,16.530224,1365.9115,14.217984,1.3903286,,,343.8699086439898,3.912427472963868,254.89739585471497
5969220009875712896,251.10709644080953,-39.761641065897415,0.75160223,5.402147344055033,1.4511855,-14.254543792349743,1.643439,-8.969437775344693,1.2781405,1.9348389,61.72471,20.154325,34.712917,20.161741,2886.7668,18.510324,2.6337132,,,343.86619596056556,3.9212605859179313,254.88752047033367
5969220250397810688,251.20185091978158,-39.78163124476531,0.6130679,5.06084140998423,1.6095967,19.769760620608253,1.461567,-15.619446390624303,1.084427,1.1025666,84.2048,20.489933,4.4621296,20.775543,33.17384,18.463823,3.2780147,,,343.8985243575623,3.8529726005901823,254.965929200719
5969220593995192960,251.2408037409389,-39.7726001122066,0.8885115,6.745391183673797,1.4564556,-12.56867108490412,1.9915869,2.6063253158370006,1.4118305,1.9193498,56.05614,20.403835,5.4984155,21.12976,11.670347,19.452534,1.3825761,,,343.92491892659115,3.836113475723494,254.99573436912377
5969220662706955904,251.2218757084351,-39.76860098314945,0.48280758,5.5652639067336755,0.84712625,-11.449205962305177,0.9965038,5.20686438117723,0.70505065,2.4120045,105.723915,19.647491,17.843565,19.99874,31.653236,18.356386,1.9072367,,,343.9184781147085,3.849764433795117,254.98007238161898
5969221659140400256,251.15201806156946,-39.698279873303356,0.6283346,7.813516781448997,1.4078896,-15.34312713067153,1.7805245,7.629285919343291,1.3586384,1.4283543,140.06412,19.995794,8.931673,20.94499,20.590866,18.648497,1.7584426,,,343.9369412529751,3.936319828189093,254.91443033081634
5969221659148057344,251.14371797273643,-39.70168917866888,0.6732343,5.3610971358536075,1.1976781,-13.13691601179538,1.3821319,6.2393341828052105,1.0217469,1.0478168,41.659782,20.461117,5.956485,21.090431,10.209361,18.974966,2.0607216,,,343.93017933783744,3.9389461522557334,254.90828497072337
5969221830938788224,251.213857555794,-39.69492799169118,0.47475663,4.93647408632829,0.9429596,-25.070502308906825,1.2302045,-17.478000934374595,0.7927231,3.0312352,130.13132,19.298704,23.320108,19.713762,60.557293,17.629278,2.4535823,,,343.97053452953475,3.90237855746517,254.96332622215945
5969222140176669056,251.20077304143908,-39.676741705807494,0.49990195,5.1643260170022245,1.1306266,-12.932373504261776,1.0355716,-1.5979555007768442,0.9093317,2.0781975,72.89985,19.936638,9.579576,19.741232,30.362293,18.158356,3.0335584,,,343.9778099713497,3.9218579270477183,254.95032517306012
5970296878403503232,254.83353897184145,-38.95546666381276,0.07317492,5.722816187264403,0.12218591,-32.34974288691438,0.18013634,-11.947521160410837,0.122870535,0.971147,775.01996,17.664055,41.465908,19.326283,224.06627,16.434488,1.4631702,,,346.3214685316661,2.206825758410743,257.7712690071859
5970137036886706176,254.71568779360294,-39.63025096877337,0.287824,4.600223292255758,0.46519923,-88.88443958397816,0.69349205,-112.84039538712031,0.46859872,1.103558,276.55295,19.795353,9.942372,20.895466,34.269394,18.758015,1.3576105,,,345.7345046676385,1.861050121078711,257.7533865978301
5970137586648262016,254.74269213550917,-39.58217061420098,0.71655715,5.088671510675283,1.077574,-15.330400497551668,2.0730836,-16.164327379239175,1.3901376,1.0150682,131.85104,20.609747,4.50982,21.355232,23.724775,19.198702,1.908922,,,345.78516951252817,1.8744807876440424,257.76949330391864
5970137861534914176,254.72677140137733,-39.55755123182622,0.011759272,52.902650811712704,0.020730194,271.0554648580949,0.024933562,224.34505416365468,0.020095808,0.86938083,5125.779,8.068568,2502.0647,8.686857,2929.809,7.315724,1.2524215,45.660618,0.14197215,345.7969124929724,1.8993600861654356,257.7539394248457
5970137861534914304,254.7271580253203,-39.55657409210598,0.008810387,52.85519908423353,0.0155452825,276.25208765426805,0.019356022,216.81641176808088,0.01503128,0.96191496,2369.2668,9.771798,150.03023,10.732088,483.91296,8.756553,1.3717537,,,345.7978648978028,1.8997310005300576,257.75413719229846
5970297187662967680,254.92427101422516,-38.919231781758484,0.6009136,5.214852575560577,1.1699566,-11.744646624749766,1.5748069,-8.958207371664738,1.0122213,1.1855475,120.18314,20.324404,11.042461,21.546198,23.97875,18.711035,2.095567,,,346.3936044888201,2.1736938883215866,257.8402332931949
5970138269544498560,254.68048817257323,-39.56510339952713,0.0807859,6.279304155329008,0.14258254,-59.466531984217355,0.18574707,-69.99895056309288,0.13719133,1.028285,590.70404,17.988611,57.673733,18.637238,184.68274,16.560204,1.96787,,,345.76886789991113,1.922696701311425,257.7177615399566
5970138273837409920,254.6804471109653,-39.56494935458639,0.3426266,6.339729736086461,0.37950012,-62.69769147774108,0.8378178,-69.66183777076584,0.57717526,0.8912009,232.6052,19.024204,,,,,,,,345.76896926186475,1.9228169891770885,257.7177110175788
5970297393821105536,254.85895870782392,-38.9081028703129,0.013851013,5.460863558511774,0.02521496,-9.3562677032524,0.03343145,-20.99370215707438,0.024948265,0.96402967,888.5046,14.383105,183.31766,15.640776,343.28516,13.268072,1.4032265,,,346.370964878487,2.2205407860611,257.7863954739287
5970140060558377088,254.81449773714877,-39.468345101068664,0.026385635,4.788954173881152,0.047701348,-7.778863777178746,0.06429632,-16.541638870934413,0.045190252,0.97473717,1433.9576,16.136583,128.61821,17.525274,584.607,14.965423,1.4397044,,,345.9089298727272,1.9013869644181545,257.8140215036898
5970401499505339136,254.23575629145893,-38.98859982349737,0.621787,5.508121149073868,1.0777116,-8.679470069458697,1.3743466,-13.159308479423686,1.0955696,2.1292348,108.36767,19.967113,6.65621,21.298855,52.47581,18.046171,2.6820881,,,346.0067826239888,2.550673625352818,257.2940777191472
5970450054119759872,253.60985892430367,-38.68175439367106,0.8020214,7.606665333697263,1.5821933,-13.638773810404988,1.5079378,-6.3845843682101275,1.2471404,3.6928787,104.90213,19.541655,17.703611,19.959253,57.204678,17.876554,2.444634,,,345.94079286039613,3.122956252197033,256.7533106570091
5970140919551652608,254.8075792023208,-39.4259255605895,0.033655666,8.02504589005616,0.055838987,-11.203077410696979,0.07105694,-47.70374082345745,0.05297281,1.008167,1486.7319,16.591955,88.26315,18.096582,462.9839,15.407553,1.434455,,,345.93898055336723,1.931816015948221,257.80366202849706
5970450157200988416,253.5955197426392,-38.68558344481233,0.9329113,9.467276769952228,1.6323147,7.6511121153504575,2.3624024,-9.93813779278576,1.6649513,1.5953975,37.547424,20.367743,5.1895213,20.580866,29.193253,18.488403,2.9725137,,,345.93076274750143,3.129252867079846,256.7422115520473
5970297943551739264,254.95279033961404,-38.911559205040966,0.06760754,6.835806430459559,0.08929579,37.35271813290058,0.18807617,-17.67906478331041,0.11864604,0.9483197,220.34105,15.982431,9.495421,16.49317,14.15856,14.210749,2.6052904,,,346.4133482144344,2.160965404884734,257.86233707504573
5970297943575914240,254.95254095787035,-38.9113079481107,0.13636617,5.87598284209353,0.28930682,40.38866996978258,0.3260261,-14.81437274737157,0.24363843,5.820425,725.6852,15.870786,41.46116,16.540567,37.875988,14.252895,2.259303,,,346.4134263159738,2.161273128205324,257.8621081612443
5970297943584301056,254.95190529401427,-38.90280932151892,0.36828384,4.546472710223341,0.72546226,-13.094389339202253,0.8402613,2.7217324081285916,0.60267574,1.9245995,107.036804,19.46423,11.675994,20.512186,101.77535,17.87884,2.0891142,,,346.41981456602724,2.166905160481982,257.8606455087794
5970141641097634688,254.6325978420222,-39.49235894431036,0.7473754,6.404775046702964,1.3498799,-11.38669845334898,2.2837145,-4.348633871630847,1.4227821,1.2995102,112.22821,20.551619,4.8445554,21.466372,20.25346,19.134735,1.8645583,,,345.80308387738074,1.9967697248859804,257.67107248636256
5970450359049334784,253.60818407430844,-38.644440531440864,0.56770205,4.996221819244677,1.0384026,11.104899281113108,1.3066872,-14.516328859329157,0.98862946,2.0517192,256.3863,19.54398,10.201818,20.021921,17.650436,17.821796,2.5232673,,,345.96903089261747,3.1474314092715723,256.7474279774805
5970141915975627904,254.60716515310622,-39.466732184466174,1.1849813,4.943306223049537,2.2898407,-9.500257935342823,3.0061176,-6.633001544428936,2.3437867,1.1318588,100.008965,20.747433,2.835211,22.15834,11.537496,19.532085,1.487034,,,345.8110218249997,2.028061012372382,257.6477559926486
5970298458947872000,254.97999865707732,-38.8693300060502,0.7989937,6.760493096114317,1.5002408,-17.627033816610297,2.1315522,-1.768205142913882,1.3580707,1.7103873,101.724464,20.276583,6.2090626,21.573915,35.344948,18.78884,1.8765002,,,346.4596835648537,2.1703406041410753,257.87953045067945
5970142190861995904,254.67397453559275,-39.45245396450456,0.028289018,4.8052678592097475,0.047571555,0.729075299989157,0.06262434,-56.22330453120527,0.047808144,1.0034201,1708.6348,16.319698,91.82798,17.83808,661.0527,15.119349,1.4507123,,,345.85422711668923,1.9964359362837818,257.69963611882315
5970450638268273792,253.5419768502232,-38.666343598156104,0.76855767,4.89667841025028,1.4747665,-23.42018115043348,1.8426361,-13.027371265287739,1.6560917,1.6274484,66.99621,20.305344,2.2559319,20.777996,11.45937,18.782598,2.1804905,,,345.9194082148441,3.1738501896117866,256.69668467277126
5970450702651545600,253.50704557214115,-38.675129303927854,0.48402527,5.243028475245006,0.99238324,-10.233722207667507,1.1412265,-7.784330836084737,0.83584714,1.6590197,173.54822,20.006704,9.139106,21.19411,46.821526,18.595963,1.7864524,,,345.8953781431987,3.1895127843575786,256.66958297559125
5970142774969195648,254.5990827813143,-39.43036955519545,0.82034415,6.727258745831163,2.9893003,-5.833499460915175,2.285319,-8.477475021063706,1.4013561,1.2034235,117.945755,20.736965,2.4839177,22.274137,5.9884095,19.84152,1.1362962,,,345.8356906999167,2.055509366077098,257.6370962783114
5970143015487415424,254.55497812395734,-39.42738442339069,1.0407658,6.812508251411619,1.417699,-7.913408599138736,2.4241219,-11.768571070623942,1.9619524,1.273068,99.74744,20.734009,,,,,,,,345.8168830391521,2.084078707024429,257.6014117638953
5970299004405819904,254.89458951112132,-38.881507276388795,0.062451266,6.35420720258432,0.11319479,-7.68517612405087,0.15803787,-49.78291174338613,0.105701976,1.0131814,981.208,17.365189,60.87573,19.06114,388.2871,16.103743,1.497296,,,346.40903726533435,2.215153444622841,257.8120994376155
5970299249254367360,254.97718551408394,-38.84433366768073,0.5504051,4.764343552329604,1.007606,-14.54810209550299,1.5062865,-10.81526766179511,0.8653346,1.3836753,144.9694,20.026794,10.593383,21.252441,53.074257,18.419106,2.0850291,,,346.47802434125884,2.1874788072708533,257.8744739032664
5970299283607027584,254.96059986875107,-38.84981563612922,0.71537334,4.650819565211784,1.4664041,-8.925493663154874,2.2948604,-11.901449787494856,1.2743148,1.2445989,116.82762,20.52984,8.487262,21.474108,14.978686,18.74565,2.4810681,,,346.4657337251447,2.1942662677033318,257.86172336933936
5970403737213475712,254.2973365479501,-38.902477738930095,0.026435751,11.293651925643767,0.043403964,-3.0623073762825124,0.057016145,-42.35095375317355,0.043771215,1.0102392,1438.0345,16.030586,93.56014,17.772295,382.03992,14.739748,1.5279325,,,346.1040840876884,2.5668634368555288,257.3335622043771
5970451389841629952,253.56560538225335,-38.6103371066907,0.032752205,4.887531005485766,0.059053235,-22.50335893578773,0.07120818,-5.975881549975412,0.055949327,1.0441836,1384.6628,16.324896,145.367,17.883528,200.38887,15.054135,1.5293903,,,345.97463836231043,3.194740508942267,256.708925532264
5970451394150100992,253.56612089703424,-38.61039267366237,0.14837821,4.842976597125173,0.2541447,-23.33265743292822,0.27154705,-6.284134951384145,0.24247617,1.1019559,385.1607,18.422583,,,,,,,,345.9748488793567,3.194392403189792,256.70934832298104
5970403805904081280,254.32902135217313,-38.89040937418008,0.4938419,5.7310615338889574,0.92403924,-3.029486757282432,1.1739767,-11.99946583117261,0.90504056,1.3580625,131.04004,20.141802,10.332921,20.94241,35.51488,18.704592,1.9285148,,,346.12890534229683,2.5550785984027327,257.35766611024246
5970451428533829248,253.55490597886308,-38.61433209948598,0.04516057,6.453989260026217,0.0840103,-11.821970158907611,0.10283182,-26.38976057740122,0.07501291,5.718419,1625.5513,13.612643,859.20056,14.405757,1160.8817,12.699536,1.325331,-17.471169,8.199131,345.9662605564737,3.1987262724738397,256.70077748621947
5970299661544314240,254.99125351513453,-38.802142629917576,0.72660255,5.735008103034974,1.3641825,-12.839887695345453,2.073979,-10.22961765020666,1.2010882,1.1991489,152.23183,20.37032,6.6180725,21.431126,34.27821,18.879492,1.9346513,,,346.5180284001821,2.2048636836483806,257.8811045097588
5970404252609577856,254.2297815213111,-38.89391206915357,0.028079422,9.562112907808343,0.048472073,-107.42503157638261,0.061971497,-66.36535733078226,0.047214888,1.0215056,1746.8229,16.106222,171.74992,17.619051,557.14777,14.915768,1.440095,,,346.0780032638351,2.6133256925769883,257.2781713872002
5970299695922711168,254.95545291682777,-38.79913905681872,0.33230105,5.3595770934870455,0.74936736,-8.257861828276686,0.77191544,-20.638514509479002,0.5881733,17.89369,119.483376,16.236927,253.24655,17.34363,905.4777,14.871672,1.7418681,,,346.5031767034846,2.2286800073268975,257.85191306047466
5970451772131687296,253.62333800989435,-38.64784307234554,0.6658489,4.721937808237652,1.0959665,-7.315503302670743,1.3465543,-8.878910690398232,1.067424,1.8344374,78.17209,20.155527,7.009434,20.692442,30.095146,18.634295,2.151139,,,345.9738316655527,3.1360877769407964,256.7600666873866
5970145970418813184,254.9062764602729,-39.41198028124968,0.20646521,4.629801204914295,0.3828834,-33.42924285448201,0.4750369,-33.67613266981553,0.3612766,3.2281957,551.4947,17.941607,48.46719,18.594627,148.38718,16.591162,1.8575529,,,345.9970919329704,1.8804864899170575,257.8811834680431
5970404527456500480,254.2076302788189,-38.869636545525445,0.62453866,6.526446686371036,0.99565184,-23.546740094642253,1.9143058,-14.941075178749891,1.297205,1.5279475,127.39573,20.281015,4.017034,20.758755,17.9814,18.329937,3.0059485,,,346.08624391315334,2.6419416487060268,257.2574887768582
5970451978267146752,253.64994359278666,-38.61149174547733,0.41127512,5.640503094507577,0.74985564,-19.86445056972064,0.8767104,-3.714878435369017,0.68743014,1.3481839,105.111786,19.987364,11.660395,20.630526,63.599834,18.33763,2.3246133,,,346.01523188067114,3.1427634975119534,256.77712863403104
5970451978268031872,253.64012216301978,-38.61913722546859,1.2276859,6.725938988465567,1.4474845,-32.053356553686,2.0264306,-19.290869028390972,1.8667622,1.4632455,72.729675,20.33911,5.8592987,20.203245,31.768435,18.593521,2.922997,,,346.00444607250756,3.1439296590549035,256.7701287848167
5970452046987480192,253.69850634855823,-38.62798129840621,0.65282667,4.545837283922926,1.0569963,-10.423129480455797,1.7288558,6.38537102557234,1.3793857,1.4323444,85.40028,20.302263,7.345489,21.054783,23.359472,18.725824,2.160619,,,346.02624719016137,3.1028817948747487,256.81831165295137
5970404664926463360,254.22723106880937,-38.85271902483731,0.011040248,8.428847822632415,0.018424224,24.486807365050243,0.02596876,13.798136858681499,0.018367391,0.91819346,1207.0865,13.8516655,274.8313,14.848015,479.4051,12.859142,1.3397633,,,346.10901059367364,2.6405538904166663,257.2712915071757
5970452150066725376,253.6985681927741,-38.601377979766916,0.92606246,5.3874214667027065,1.261762,-3.7971585185506656,2.3097498,-10.26922682914628,1.9213436,1.6221613,114.71378,20.426054,6.455905,21.042276,21.023304,18.982128,2.002539,,,346.0470143868902,3.1195471136412873,256.81514962345517
5970452184456475776,253.72049231404176,-38.598428212171854,0.776826,7.121130598740434,1.3300716,-2.5118868688031064,1.4436016,-10.993723074011797,1.232081,2.6985705,93.99889,19.918695,13.637079,20.669876,47.04939,18.321333,2.196053,,,346.06008574217304,3.1080612608507345,256.8324894930294
5970452218816214784,253.72953338197647,-38.588205383772205,0.81906384,6.700472355483854,1.2293595,-7.800092254435356,1.9433482,-9.674382352415687,1.6342999,1.5425243,111.95377,20.432335,6.1094112,21.437946,30.815426,18.802546,2.1757734,,,346.0724977346987,3.1089757129874935,256.8385553214974
5970147035585094784,254.84752272376315,-39.36615462600757,0.024212152,5.188797243640947,0.0418708,3.1802781289673536,0.04722305,12.394390355718272,0.041440513,2.9733803,7834.347,9.150285,3482.887,9.489865,4346.0903,8.628983,1.2107916,,,346.005082005101,1.944503016327174,257.8289052723003
5970405279068652544,254.27020441467238,-38.78110992072054,0.023529995,5.4217610540993775,0.040380538,-9.561025300156617,0.05365919,-20.738400770440123,0.040971335,1.0576402,1469.2587,15.75616,139.49492,17.459158,825.2233,14.482152,1.5119662,,,346.1859647604407,2.6589841635030127,257.29754111725066
5970405283373370496,254.27704362301938,-38.79121721268681,0.63256294,4.833054081154517,1.01715,-1.5024908709108915,1.7795193,-13.088525468091376,1.1194586,1.232318,146.14334,20.360138,9.607389,21.357256,28.0053,18.994322,1.7704262,,,346.1813729995509,2.6485180851578276,257.3042328392846
5970148409966363264,254.94590969931764,-39.30197510090191,0.6843433,5.025910212151004,1.2259063,-7.4163738976811535,1.9213148,-7.3286293762373065,1.4795623,1.344412,90.9829,20.493038,4.626516,21.62983,11.86172,18.886683,2.102759,,,346.10261154678017,1.9242829002164352,257.90058129355134
5970406211114727808,254.10529641863337,-38.87203447859806,0.69592553,5.508969098874336,1.2914481,-5.664085217247861,2.0926547,-14.074773614287887,1.2655134,2.410408,128.63971,20.06308,8.112711,20.381187,14.284161,18.063538,3.19582,,,346.03460291996686,2.7027083612664313,257.17536351372166
5970301620068996096,254.81431368680384,-38.826341632479206,0.71561617,5.933185671322803,1.2666401,-8.734725394351202,1.834551,-8.384652792730552,1.1638349,1.0809869,113.73953,20.505817,6.479775,21.270016,25.195305,18.845823,2.3005693,,,346.41380496752635,2.2983918382091644,257.741220973043
5970406692118408320,254.0264019818823,-38.89177251092759,0.57940656,8.328013154884712,0.94515914,-10.41211045617887,1.1037261,-8.008273088034503,0.802993,1.2028761,80.696884,20.003635,,,,,,,,345.9807617646305,2.738331607926604,257.11417605597956
5970149818724126080,254.99127344313675,-39.22777850328067,1.1444991,7.008352888088005,1.9036286,-11.24600257350104,2.3787484,-9.837456297959434,1.7356001,1.630278,35.728054,20.367481,3.801013,20.987844,26.388094,18.404978,2.9753082,,,346.1827200467891,1.9424106277929238,257.92866847779106
5970453833691133440,253.3202902166468,-38.8383551549833,0.7768967,5.0886696320899185,1.4171584,-12.369804193082471,2.4489365,-4.600867681490169,1.3654488,1.1006615,94.13975,20.56972,,,,,,,,345.6765224682049,3.1996511968172126,256.53915253274
5970149921801730176,254.9924807978071,-39.199149833035904,0.95548505,5.771381093814358,1.9257753,-24.194080912992575,2.5536323,-6.809226618537114,1.9430066,1.0003588,86.733986,20.879633,,,5.9618754,19.157368,,,,346.20584772572914,1.9593282571665565,257.92643355163585
5970302135464137472,254.9122016022191,-38.8259889222207,0.5417625,4.549575121955749,1.2373207,-10.853368521208521,1.8755461,-3.5078263121418845,1.0544051,1.3334402,143.37459,19.927896,,,,,,,,346.46122100271293,2.2386346986929713,257.820060251612
5970454280392024960,253.3539414825289,-38.79663951787203,0.54786783,5.34678238180231,1.0699716,-13.825138327939186,1.278452,7.125410380325573,0.9074901,2.6535573,126.04299,19.349564,13.819529,20.45057,70.36088,17.884003,1.886506,,,345.7255043078229,3.2056438709554946,256.56109911646786
5970454280392027008,253.34595122951097,-38.800524019497495,0.6545837,5.255162523681823,1.3305854,-13.510201469073289,1.5414102,-10.955326708642705,1.1157913,2.0165875,128.5863,19.846676,14.478567,20.565248,51.674755,18.059175,2.5579395,,,345.71855037464155,3.2080233465803194,256.55514215741795
5970150883864432384,254.84211604703796,-39.26204358793363,0.80525357,9.029470037800431,1.4729643,-16.302599132871503,2.377369,3.0954573623210084,1.580465,1.3827257,42.55056,20.28401,4.8470426,21.445955,22.880495,18.454357,2.5189536,,,346.08439357924317,2.0121327249060474,257.8127896304592
5970454654021029760,253.3356700361967,-38.764510637076015,0.8122151,8.586172405559834,1.4300627,-11.493634583764686,1.8851856,8.7194349390598,1.4031419,1.6016306,91.99318,20.505274,4.5279574,21.303493,16.686914,18.878405,2.2311535,,,345.7414637652582,3.2369686630531334,256.5424090391975
5970302375990585728,254.88443742190665,-38.82244714924932,0.79135144,6.256368312240536,1.6487948,-18.473845608398484,2.4736066,-0.8730812484419986,1.5001209,1.2426331,81.52648,20.555733,11.393711,20.845676,37.755928,18.739195,2.7982433,,,346.45064605381475,2.2578377619021484,257.79728964998895
5970455066332934400,253.22550323003102,-38.78914568258734,0.08560288,4.97355503692162,0.1603009,-36.67857736901099,0.17976882,5.13662475303538,0.1309073,0.9721496,755.41425,18.033157,25.946468,19.732395,165.1807,16.75687,1.5153518,,,345.6679973629529,3.2879912159851985,256.4567009027191
5970302616476763008,254.93338541503647,-38.792858206920044,0.52765685,4.653506641596402,1.0865754,-4.626951014444772,1.5591185,-15.274109832121983,0.9131058,0.99143165,130.97116,20.165323,,,,,,,,346.497505314977,2.2460909036177594,257.8334232273269
5970455856612213888,253.30604841520127,-38.69702971000146,0.7372636,6.155659446287047,1.5908477,-12.77862757868974,1.8122048,-1.5781644332365459,1.2704306,1.691576,93.000565,20.29511,8.782535,21.174524,31.21591,18.70214,2.1482048,,,345.7792745501002,3.2974883124490275,256.51018897526706
5970455895278111360,253.3953555311289,-38.77056836613922,0.82764566,4.8436649687706534,1.6482198,-12.080795273451669,2.2834177,0.35400174301684173,1.9227902,1.1438255,65.15686,20.527536,5.696242,21.808992,17.07929,19.03807,1.8823631,,,345.7661618101015,3.1970405308168353,256.5912511686593
5970455963995129856,253.3801370047634,-38.762104277104555,0.59058446,4.936739617993704,1.4482924,-12.034085055034554,1.3943703,11.100091173173581,1.2004504,1.2937962,88.10428,20.329927,8.470467,20.692461,21.251266,18.665026,2.4699652,,,345.7652450693796,3.211587159411952,256.5779450542953
5970302960106147840,254.94095261384402,-38.75114936269201,0.5888187,8.47930212715399,1.2453856,-13.926154685039611,1.4570267,-7.601276063865055,0.9938489,2.558055,136.76212,19.448608,24.592218,20.34792,62.50662,17.911646,2.0505617,,,346.5339979505008,2.2671808703166683,257.83485956259744
5970152288315523584,254.78772892508368,-39.19855267586976,0.7946029,6.797528063473978,1.556073,-13.698575345138579,1.997747,-2.0213797717117252,1.3099341,2.6842022,92.25548,19.78642,,,,,,,,346.1082663591284,2.084498124701037,257.7619358901433
5970408302725566848,254.2443506801085,-38.75662007351675,0.011062582,7.834032760581714,0.018785672,23.985033315952123,0.025278334,7.870825770260118,0.018555958,1.0711083,6966.1265,9.968196,4166.5234,10.273734,3808.8757,9.4950485,1.1981708,,,346.192570676028,2.690008963464524,257.27384052275283
5970152704942190976,254.86561538898258,-39.221013114230175,0.09821614,5.891865626614205,0.13139254,-45.85893644382489,0.18258625,-36.45418049920612,0.1576935,1.3499339,333.8055,15.830684,,,,,,,,346.12792682832503,2.0231754619276003,257.82701795687683
5970152704942191104,254.86649591208632,-39.22104289774744,0.030575467,5.725272964009382,0.051491935,-45.51924017911419,0.060864497,-37.54071987244265,0.04876852,2.7283962,7722.766,9.33813,2701.676,9.701436,3251.066,8.804145,1.2073209,-8.881632,0.27693802,346.1283250763522,2.022620651277718,257.82772829158534
